# time  ID  size  fromHost  toHost  TTL  isResponse
451200.0000 M376 1000000 cambridge-Host37 cambridge-Host30 n/a N 
452400.0000 M377 1000000 cambridge-Host31 cambridge-Host13 n/a N 
453600.0000 M378 1000000 cambridge-Host11 cambridge-Host29 n/a N 
454800.0000 M379 1000000 cambridge-Host14 cambridge-Host31 n/a N 
456000.0000 M380 1000000 cambridge-Host7 cambridge-Host40 n/a N 
457200.0000 M381 1000000 cambridge-Host39 cambridge-Host34 n/a N 
458400.0000 M382 1000000 cambridge-Host33 cambridge-Host31 n/a N 
459600.0000 M383 1000000 cambridge-Host7 cambridge-Host29 n/a N 
460800.0000 M384 1000000 cambridge-Host35 cambridge-Host39 n/a N 
462000.0000 M385 1000000 cambridge-Host30 cambridge-Host39 n/a N 
463200.0000 M386 1000000 cambridge-Host22 cambridge-Host43 n/a N 
464400.0000 M387 1000000 cambridge-Host36 cambridge-Host51 n/a N 
465600.0000 M388 1000000 cambridge-Host7 cambridge-Host35 n/a N 
466800.0000 M389 1000000 cambridge-Host11 cambridge-Host13 n/a N 
468000.0000 M390 1000000 cambridge-Host3 cambridge-Host41 n/a N 
469200.0000 M391 1000000 cambridge-Host28 cambridge-Host21 n/a N 
470400.0000 M392 1000000 cambridge-Host6 cambridge-Host31 n/a N 
471600.0000 M393 1000000 cambridge-Host19 cambridge-Host38 n/a N 
472800.0000 M394 1000000 cambridge-Host6 cambridge-Host47 n/a N 
474000.0000 M395 1000000 cambridge-Host35 cambridge-Host37 n/a N 
475200.0000 M396 1000000 cambridge-Host37 cambridge-Host26 n/a N 
476400.0000 M397 1000000 cambridge-Host50 cambridge-Host39 n/a N 
477600.0000 M398 1000000 cambridge-Host28 cambridge-Host14 n/a N 
478800.0000 M399 1000000 cambridge-Host14 cambridge-Host31 n/a N 
480000.0000 M400 1000000 cambridge-Host8 cambridge-Host21 n/a N 
481200.0000 M401 1000000 cambridge-Host41 cambridge-Host40 n/a N 
482400.0000 M402 1000000 cambridge-Host33 cambridge-Host42 n/a N 
483600.0000 M403 1000000 cambridge-Host24 cambridge-Host44 n/a N 
484800.0000 M404 1000000 cambridge-Host37 cambridge-Host11 n/a N 
486000.0000 M405 1000000 cambridge-Host49 cambridge-Host40 n/a N 
487200.0000 M406 1000000 cambridge-Host18 cambridge-Host36 n/a N 
488400.0000 M407 1000000 cambridge-Host32 cambridge-Host11 n/a N 
489600.0000 M408 1000000 cambridge-Host51 cambridge-Host2 n/a N 
490800.0000 M409 1000000 cambridge-Host38 cambridge-Host5 n/a N 
492000.0000 M410 1000000 cambridge-Host11 cambridge-Host21 n/a N 
493200.0000 M411 1000000 cambridge-Host18 cambridge-Host9 n/a N 
494400.0000 M412 1000000 cambridge-Host16 cambridge-Host23 n/a N 
495600.0000 M413 1000000 cambridge-Host21 cambridge-Host14 n/a N 
496800.0000 M414 1000000 cambridge-Host44 cambridge-Host22 n/a N 
498000.0000 M415 1000000 cambridge-Host38 cambridge-Host51 n/a N 
499200.0000 M416 1000000 cambridge-Host2 cambridge-Host34 n/a N 
500400.0000 M417 1000000 cambridge-Host43 cambridge-Host26 n/a N 
501600.0000 M418 1000000 cambridge-Host28 cambridge-Host40 n/a N 
502800.0000 M419 1000000 cambridge-Host11 cambridge-Host30 n/a N 
504000.0000 M420 1000000 cambridge-Host32 cambridge-Host27 n/a N 
505200.0000 M421 1000000 cambridge-Host29 cambridge-Host6 n/a N 
506400.0000 M422 1000000 cambridge-Host42 cambridge-Host48 n/a N 
507600.0000 M423 1000000 cambridge-Host37 cambridge-Host42 n/a N 
508800.0000 M424 1000000 cambridge-Host21 cambridge-Host37 n/a N 
510000.0000 M425 1000000 cambridge-Host19 cambridge-Host50 n/a N 
511200.0000 M426 1000000 cambridge-Host14 cambridge-Host12 n/a N 
512400.0000 M427 1000000 cambridge-Host33 cambridge-Host34 n/a N 
513600.0000 M428 1000000 cambridge-Host26 cambridge-Host47 n/a N 
514800.0000 M429 1000000 cambridge-Host6 cambridge-Host20 n/a N 
516000.0000 M430 1000000 cambridge-Host6 cambridge-Host16 n/a N 
517200.0000 M431 1000000 cambridge-Host26 cambridge-Host50 n/a N 
518400.0000 M432 1000000 cambridge-Host30 cambridge-Host5 n/a N 
519600.0000 M433 1000000 cambridge-Host32 cambridge-Host43 n/a N 
520800.0000 M434 1000000 cambridge-Host31 cambridge-Host1 n/a N 
522000.0000 M435 1000000 cambridge-Host24 cambridge-Host37 n/a N 
523200.0000 M436 1000000 cambridge-Host50 cambridge-Host23 n/a N 
524400.0000 M437 1000000 cambridge-Host37 cambridge-Host1 n/a N 
525600.0000 M438 1000000 cambridge-Host31 cambridge-Host1 n/a N 
526800.0000 M439 1000000 cambridge-Host30 cambridge-Host14 n/a N 
528000.0000 M440 1000000 cambridge-Host51 cambridge-Host42 n/a N 
529200.0000 M441 1000000 cambridge-Host25 cambridge-Host37 n/a N 
530400.0000 M442 1000000 cambridge-Host30 cambridge-Host48 n/a N 
531600.0000 M443 1000000 cambridge-Host4 cambridge-Host47 n/a N 
532800.0000 M444 1000000 cambridge-Host20 cambridge-Host12 n/a N 
534000.0000 M445 1000000 cambridge-Host42 cambridge-Host45 n/a N 
535200.0000 M446 1000000 cambridge-Host31 cambridge-Host36 n/a N 
536400.0000 M447 1000000 cambridge-Host39 cambridge-Host48 n/a N 
537600.0000 M448 1000000 cambridge-Host26 cambridge-Host23 n/a N 
538800.0000 M449 1000000 cambridge-Host4 cambridge-Host29 n/a N 
540000.0000 M450 1000000 cambridge-Host9 cambridge-Host1 n/a N 
541200.0000 M451 1000000 cambridge-Host6 cambridge-Host48 n/a N 
542400.0000 M452 1000000 cambridge-Host22 cambridge-Host10 n/a N 
543600.0000 M453 1000000 cambridge-Host37 cambridge-Host41 n/a N 
544800.0000 M454 1000000 cambridge-Host4 cambridge-Host49 n/a N 
546000.0000 M455 1000000 cambridge-Host16 cambridge-Host8 n/a N 
547200.0000 M456 1000000 cambridge-Host3 cambridge-Host15 n/a N 
548400.0000 M457 1000000 cambridge-Host32 cambridge-Host30 n/a N 
549600.0000 M458 1000000 cambridge-Host40 cambridge-Host26 n/a N 
550800.0000 M459 1000000 cambridge-Host31 cambridge-Host46 n/a N 
552000.0000 M460 1000000 cambridge-Host50 cambridge-Host39 n/a N 
553200.0000 M461 1000000 cambridge-Host19 cambridge-Host14 n/a N 
554400.0000 M462 1000000 cambridge-Host30 cambridge-Host46 n/a N 
555600.0000 M463 1000000 cambridge-Host36 cambridge-Host34 n/a N 
556800.0000 M464 1000000 cambridge-Host23 cambridge-Host36 n/a N 
558000.0000 M465 1000000 cambridge-Host51 cambridge-Host30 n/a N 
559200.0000 M466 1000000 cambridge-Host47 cambridge-Host13 n/a N 
560400.0000 M467 1000000 cambridge-Host2 cambridge-Host4 n/a N 
561600.0000 M468 1000000 cambridge-Host28 cambridge-Host10 n/a N 
562800.0000 M469 1000000 cambridge-Host33 cambridge-Host43 n/a N 
564000.0000 M470 1000000 cambridge-Host42 cambridge-Host26 n/a N 
565200.0000 M471 1000000 cambridge-Host2 cambridge-Host44 n/a N 
566400.0000 M472 1000000 cambridge-Host6 cambridge-Host12 n/a N 
567600.0000 M473 1000000 cambridge-Host12 cambridge-Host37 n/a N 
568800.0000 M474 1000000 cambridge-Host11 cambridge-Host28 n/a N 
570000.0000 M475 1000000 cambridge-Host1 cambridge-Host43 n/a N 
571200.0000 M476 1000000 cambridge-Host12 cambridge-Host20 n/a N 
572400.0000 M477 1000000 cambridge-Host35 cambridge-Host5 n/a N 
573600.0000 M478 1000000 cambridge-Host15 cambridge-Host27 n/a N 
574800.0000 M479 1000000 cambridge-Host27 cambridge-Host44 n/a N 
576000.0000 M480 1000000 cambridge-Host30 cambridge-Host16 n/a N 
577200.0000 M481 1000000 cambridge-Host38 cambridge-Host40 n/a N 
578400.0000 M482 1000000 cambridge-Host44 cambridge-Host20 n/a N 
579600.0000 M483 1000000 cambridge-Host11 cambridge-Host24 n/a N 
580800.0000 M484 1000000 cambridge-Host27 cambridge-Host33 n/a N 
582000.0000 M485 1000000 cambridge-Host49 cambridge-Host5 n/a N 
583200.0000 M486 1000000 cambridge-Host36 cambridge-Host48 n/a N 
584400.0000 M487 1000000 cambridge-Host34 cambridge-Host33 n/a N 
585600.0000 M488 1000000 cambridge-Host8 cambridge-Host27 n/a N 
586800.0000 M489 1000000 cambridge-Host2 cambridge-Host51 n/a N 
588000.0000 M490 1000000 cambridge-Host19 cambridge-Host16 n/a N 
589200.0000 M491 1000000 cambridge-Host3 cambridge-Host47 n/a N 
590400.0000 M492 1000000 cambridge-Host6 cambridge-Host42 n/a N 
591600.0000 M493 1000000 cambridge-Host37 cambridge-Host11 n/a N 
592800.0000 M494 1000000 cambridge-Host19 cambridge-Host50 n/a N 
594000.0000 M495 1000000 cambridge-Host1 cambridge-Host29 n/a N 
595200.0000 M496 1000000 cambridge-Host45 cambridge-Host10 n/a N 
596400.0000 M497 1000000 cambridge-Host7 cambridge-Host46 n/a N 
597600.0000 M498 1000000 cambridge-Host49 cambridge-Host6 n/a N 
598800.0000 M499 1000000 cambridge-Host6 cambridge-Host37 n/a N 
600000.0000 M500 1000000 cambridge-Host24 cambridge-Host28 n/a N 
601200.0000 M501 1000000 cambridge-Host14 cambridge-Host36 n/a N 
602400.0000 M502 1000000 cambridge-Host3 cambridge-Host5 n/a N 
603600.0000 M503 1000000 cambridge-Host12 cambridge-Host47 n/a N 
604800.0000 M504 1000000 cambridge-Host49 cambridge-Host3 n/a N 
606000.0000 M505 1000000 cambridge-Host40 cambridge-Host38 n/a N 
607200.0000 M506 1000000 cambridge-Host5 cambridge-Host14 n/a N 
608400.0000 M507 1000000 cambridge-Host4 cambridge-Host45 n/a N 
609600.0000 M508 1000000 cambridge-Host12 cambridge-Host14 n/a N 
610800.0000 M509 1000000 cambridge-Host9 cambridge-Host36 n/a N 
612000.0000 M510 1000000 cambridge-Host33 cambridge-Host39 n/a N 
613200.0000 M511 1000000 cambridge-Host9 cambridge-Host14 n/a N 
614400.0000 M512 1000000 cambridge-Host37 cambridge-Host28 n/a N 
615600.0000 M513 1000000 cambridge-Host16 cambridge-Host19 n/a N 
616800.0000 M514 1000000 cambridge-Host5 cambridge-Host36 n/a N 
618000.0000 M515 1000000 cambridge-Host19 cambridge-Host14 n/a N 
619200.0000 M516 1000000 cambridge-Host4 cambridge-Host22 n/a N 
620400.0000 M517 1000000 cambridge-Host22 cambridge-Host40 n/a N 
621600.0000 M518 1000000 cambridge-Host38 cambridge-Host15 n/a N 
622800.0000 M519 1000000 cambridge-Host26 cambridge-Host27 n/a N 
624000.0000 M520 1000000 cambridge-Host41 cambridge-Host27 n/a N 
625200.0000 M521 1000000 cambridge-Host8 cambridge-Host31 n/a N 
626400.0000 M522 1000000 cambridge-Host0 cambridge-Host44 n/a N 
627600.0000 M523 1000000 cambridge-Host49 cambridge-Host2 n/a N 
628800.0000 M524 1000000 cambridge-Host10 cambridge-Host28 n/a N 
630000.0000 M525 1000000 cambridge-Host39 cambridge-Host41 n/a N 
631200.0000 M526 1000000 cambridge-Host50 cambridge-Host27 n/a N 
632400.0000 M527 1000000 cambridge-Host41 cambridge-Host46 n/a N 
633600.0000 M528 1000000 cambridge-Host17 cambridge-Host20 n/a N 
634800.0000 M529 1000000 cambridge-Host16 cambridge-Host5 n/a N 
636000.0000 M530 1000000 cambridge-Host4 cambridge-Host16 n/a N 
637200.0000 M531 1000000 cambridge-Host2 cambridge-Host48 n/a N 
638400.0000 M532 1000000 cambridge-Host21 cambridge-Host1 n/a N 
639600.0000 M533 1000000 cambridge-Host15 cambridge-Host10 n/a N 
640800.0000 M534 1000000 cambridge-Host29 cambridge-Host25 n/a N 
642000.0000 M535 1000000 cambridge-Host38 cambridge-Host21 n/a N 
643200.0000 M536 1000000 cambridge-Host44 cambridge-Host12 n/a N 
644400.0000 M537 1000000 cambridge-Host5 cambridge-Host38 n/a N 
645600.0000 M538 1000000 cambridge-Host25 cambridge-Host12 n/a N 
646800.0000 M539 1000000 cambridge-Host46 cambridge-Host34 n/a N 
648000.0000 M540 1000000 cambridge-Host48 cambridge-Host28 n/a N 
649200.0000 M541 1000000 cambridge-Host16 cambridge-Host8 n/a N 
650400.0000 M542 1000000 cambridge-Host5 cambridge-Host24 n/a N 
651600.0000 M543 1000000 cambridge-Host10 cambridge-Host6 n/a N 
652800.0000 M544 1000000 cambridge-Host27 cambridge-Host19 n/a N 
654000.0000 M545 1000000 cambridge-Host47 cambridge-Host39 n/a N 
655200.0000 M546 1000000 cambridge-Host35 cambridge-Host32 n/a N 
656400.0000 M547 1000000 cambridge-Host38 cambridge-Host46 n/a N 
657600.0000 M548 1000000 cambridge-Host4 cambridge-Host7 n/a N 
658800.0000 M549 1000000 cambridge-Host24 cambridge-Host4 n/a N 
660000.0000 M550 1000000 cambridge-Host45 cambridge-Host20 n/a N 
661200.0000 M551 1000000 cambridge-Host32 cambridge-Host0 n/a N 
662400.0000 M552 1000000 cambridge-Host42 cambridge-Host2 n/a N 
663600.0000 M553 1000000 cambridge-Host7 cambridge-Host28 n/a N 
664800.0000 M554 1000000 cambridge-Host39 cambridge-Host29 n/a N 
666000.0000 M555 1000000 cambridge-Host27 cambridge-Host28 n/a N 
667200.0000 M556 1000000 cambridge-Host17 cambridge-Host34 n/a N 
668400.0000 M557 1000000 cambridge-Host14 cambridge-Host39 n/a N 
669600.0000 M558 1000000 cambridge-Host3 cambridge-Host20 n/a N 
670800.0000 M559 1000000 cambridge-Host43 cambridge-Host9 n/a N 
672000.0000 M560 1000000 cambridge-Host46 cambridge-Host12 n/a N 
673200.0000 M561 1000000 cambridge-Host37 cambridge-Host33 n/a N 
674400.0000 M562 1000000 cambridge-Host32 cambridge-Host35 n/a N 
675600.0000 M563 1000000 cambridge-Host17 cambridge-Host21 n/a N 
676800.0000 M564 1000000 cambridge-Host49 cambridge-Host9 n/a N 
678000.0000 M565 1000000 cambridge-Host0 cambridge-Host37 n/a N 
679200.0000 M566 1000000 cambridge-Host31 cambridge-Host18 n/a N 
680400.0000 M567 1000000 cambridge-Host0 cambridge-Host30 n/a N 
681600.0000 M568 1000000 cambridge-Host36 cambridge-Host19 n/a N 
682800.0000 M569 1000000 cambridge-Host27 cambridge-Host2 n/a N 
684000.0000 M570 1000000 cambridge-Host12 cambridge-Host39 n/a N 
685200.0000 M571 1000000 cambridge-Host28 cambridge-Host47 n/a N 
686400.0000 M572 1000000 cambridge-Host1 cambridge-Host51 n/a N 
687600.0000 M573 1000000 cambridge-Host32 cambridge-Host38 n/a N 
688800.0000 M574 1000000 cambridge-Host35 cambridge-Host49 n/a N 
690000.0000 M575 1000000 cambridge-Host32 cambridge-Host21 n/a N 
691200.0000 M576 1000000 cambridge-Host49 cambridge-Host18 n/a N 
692400.0000 M577 1000000 cambridge-Host27 cambridge-Host7 n/a N 
693600.0000 M578 1000000 cambridge-Host30 cambridge-Host51 n/a N 
694800.0000 M579 1000000 cambridge-Host16 cambridge-Host40 n/a N 
696000.0000 M580 1000000 cambridge-Host51 cambridge-Host42 n/a N 
697200.0000 M581 1000000 cambridge-Host0 cambridge-Host14 n/a N 
698400.0000 M582 1000000 cambridge-Host18 cambridge-Host42 n/a N 
699600.0000 M583 1000000 cambridge-Host2 cambridge-Host23 n/a N 
700800.0000 M584 1000000 cambridge-Host3 cambridge-Host40 n/a N 
702000.0000 M585 1000000 cambridge-Host11 cambridge-Host51 n/a N 
703200.0000 M586 1000000 cambridge-Host38 cambridge-Host36 n/a N 
704400.0000 M587 1000000 cambridge-Host24 cambridge-Host14 n/a N 
705600.0000 M588 1000000 cambridge-Host42 cambridge-Host12 n/a N 
706800.0000 M589 1000000 cambridge-Host17 cambridge-Host44 n/a N 
708000.0000 M590 1000000 cambridge-Host16 cambridge-Host23 n/a N 
709200.0000 M591 1000000 cambridge-Host50 cambridge-Host20 n/a N 
710400.0000 M592 1000000 cambridge-Host35 cambridge-Host24 n/a N 
711600.0000 M593 1000000 cambridge-Host0 cambridge-Host40 n/a N 
712800.0000 M594 1000000 cambridge-Host16 cambridge-Host37 n/a N 
714000.0000 M595 1000000 cambridge-Host40 cambridge-Host8 n/a N 
715200.0000 M596 1000000 cambridge-Host14 cambridge-Host27 n/a N 
716400.0000 M597 1000000 cambridge-Host41 cambridge-Host4 n/a N 
717600.0000 M598 1000000 cambridge-Host38 cambridge-Host0 n/a N 
718800.0000 M599 1000000 cambridge-Host4 cambridge-Host13 n/a N 
720000.0000 M600 1000000 cambridge-Host28 cambridge-Host17 n/a N 
721200.0000 M601 1000000 cambridge-Host44 cambridge-Host10 n/a N 
722400.0000 M602 1000000 cambridge-Host29 cambridge-Host49 n/a N 
723600.0000 M603 1000000 cambridge-Host37 cambridge-Host23 n/a N 
724800.0000 M604 1000000 cambridge-Host44 cambridge-Host25 n/a N 
726000.0000 M605 1000000 cambridge-Host10 cambridge-Host24 n/a N 
727200.0000 M606 1000000 cambridge-Host17 cambridge-Host31 n/a N 
728400.0000 M607 1000000 cambridge-Host26 cambridge-Host31 n/a N 
729600.0000 M608 1000000 cambridge-Host46 cambridge-Host16 n/a N 
730800.0000 M609 1000000 cambridge-Host5 cambridge-Host43 n/a N 
732000.0000 M610 1000000 cambridge-Host4 cambridge-Host0 n/a N 
733200.0000 M611 1000000 cambridge-Host46 cambridge-Host21 n/a N 
734400.0000 M612 1000000 cambridge-Host36 cambridge-Host8 n/a N 
735600.0000 M613 1000000 cambridge-Host29 cambridge-Host13 n/a N 
736800.0000 M614 1000000 cambridge-Host23 cambridge-Host50 n/a N 
738000.0000 M615 1000000 cambridge-Host24 cambridge-Host7 n/a N 
739200.0000 M616 1000000 cambridge-Host49 cambridge-Host17 n/a N 
740400.0000 M617 1000000 cambridge-Host43 cambridge-Host9 n/a N 
741600.0000 M618 1000000 cambridge-Host13 cambridge-Host14 n/a N 
742800.0000 M619 1000000 cambridge-Host26 cambridge-Host22 n/a N 
744000.0000 M620 1000000 cambridge-Host14 cambridge-Host37 n/a N 
745200.0000 M621 1000000 cambridge-Host16 cambridge-Host20 n/a N 
746400.0000 M622 1000000 cambridge-Host6 cambridge-Host18 n/a N 
747600.0000 M623 1000000 cambridge-Host27 cambridge-Host17 n/a N 
748800.0000 M624 1000000 cambridge-Host28 cambridge-Host32 n/a N 
750000.0000 M625 1000000 cambridge-Host38 cambridge-Host51 n/a N 
751200.0000 M626 1000000 cambridge-Host17 cambridge-Host24 n/a N 
752400.0000 M627 1000000 cambridge-Host27 cambridge-Host11 n/a N 
753600.0000 M628 1000000 cambridge-Host12 cambridge-Host18 n/a N 
754800.0000 M629 1000000 cambridge-Host32 cambridge-Host9 n/a N 
756000.0000 M630 1000000 cambridge-Host14 cambridge-Host6 n/a N 
757200.0000 M631 1000000 cambridge-Host18 cambridge-Host39 n/a N 
758400.0000 M632 1000000 cambridge-Host16 cambridge-Host26 n/a N 
759600.0000 M633 1000000 cambridge-Host6 cambridge-Host40 n/a N 
760800.0000 M634 1000000 cambridge-Host4 cambridge-Host0 n/a N 
762000.0000 M635 1000000 cambridge-Host8 cambridge-Host15 n/a N 
763200.0000 M636 1000000 cambridge-Host44 cambridge-Host10 n/a N 
764400.0000 M637 1000000 cambridge-Host7 cambridge-Host13 n/a N 
765600.0000 M638 1000000 cambridge-Host47 cambridge-Host21 n/a N 
766800.0000 M639 1000000 cambridge-Host27 cambridge-Host43 n/a N 
768000.0000 M640 1000000 cambridge-Host34 cambridge-Host31 n/a N 
769200.0000 M641 1000000 cambridge-Host37 cambridge-Host17 n/a N 
770400.0000 M642 1000000 cambridge-Host11 cambridge-Host39 n/a N 
771600.0000 M643 1000000 cambridge-Host28 cambridge-Host33 n/a N 
772800.0000 M644 1000000 cambridge-Host28 cambridge-Host36 n/a N 
774000.0000 M645 1000000 cambridge-Host17 cambridge-Host40 n/a N 
775200.0000 M646 1000000 cambridge-Host26 cambridge-Host21 n/a N 
776400.0000 M647 1000000 cambridge-Host49 cambridge-Host32 n/a N 
777600.0000 M648 1000000 cambridge-Host30 cambridge-Host20 n/a N 
778800.0000 M649 1000000 cambridge-Host43 cambridge-Host2 n/a N 
780000.0000 M650 1000000 cambridge-Host21 cambridge-Host13 n/a N 
781200.0000 M651 1000000 cambridge-Host41 cambridge-Host47 n/a N 
782400.0000 M652 1000000 cambridge-Host45 cambridge-Host30 n/a N 
783600.0000 M653 1000000 cambridge-Host49 cambridge-Host42 n/a N 
784800.0000 M654 1000000 cambridge-Host3 cambridge-Host21 n/a N 
786000.0000 M655 1000000 cambridge-Host41 cambridge-Host13 n/a N 
787200.0000 M656 1000000 cambridge-Host12 cambridge-Host26 n/a N 
788400.0000 M657 1000000 cambridge-Host12 cambridge-Host37 n/a N 
789600.0000 M658 1000000 cambridge-Host37 cambridge-Host27 n/a N 
790800.0000 M659 1000000 cambridge-Host8 cambridge-Host3 n/a N 
792000.0000 M660 1000000 cambridge-Host2 cambridge-Host43 n/a N 
793200.0000 M661 1000000 cambridge-Host29 cambridge-Host21 n/a N 
794400.0000 M662 1000000 cambridge-Host20 cambridge-Host31 n/a N 
795600.0000 M663 1000000 cambridge-Host16 cambridge-Host23 n/a N 
796800.0000 M664 1000000 cambridge-Host49 cambridge-Host8 n/a N 
798000.0000 M665 1000000 cambridge-Host5 cambridge-Host44 n/a N 
799200.0000 M666 1000000 cambridge-Host1 cambridge-Host10 n/a N 
800400.0000 M667 1000000 cambridge-Host51 cambridge-Host41 n/a N 
801600.0000 M668 1000000 cambridge-Host8 cambridge-Host4 n/a N 
802800.0000 M669 1000000 cambridge-Host1 cambridge-Host24 n/a N 
804000.0000 M670 1000000 cambridge-Host23 cambridge-Host18 n/a N 
805200.0000 M671 1000000 cambridge-Host46 cambridge-Host17 n/a N 
806400.0000 M672 1000000 cambridge-Host18 cambridge-Host40 n/a N 
807600.0000 M673 1000000 cambridge-Host35 cambridge-Host14 n/a N 
808800.0000 M674 1000000 cambridge-Host27 cambridge-Host38 n/a N 
810000.0000 M675 1000000 cambridge-Host13 cambridge-Host29 n/a N 
811200.0000 M676 1000000 cambridge-Host16 cambridge-Host14 n/a N 
812400.0000 M677 1000000 cambridge-Host26 cambridge-Host25 n/a N 
813600.0000 M678 1000000 cambridge-Host31 cambridge-Host36 n/a N 
814800.0000 M679 1000000 cambridge-Host36 cambridge-Host2 n/a N 
816000.0000 M680 1000000 cambridge-Host11 cambridge-Host13 n/a N 
817200.0000 M681 1000000 cambridge-Host37 cambridge-Host42 n/a N 
818400.0000 M682 1000000 cambridge-Host43 cambridge-Host46 n/a N 
819600.0000 M683 1000000 cambridge-Host7 cambridge-Host16 n/a N 
820800.0000 M684 1000000 cambridge-Host47 cambridge-Host49 n/a N 
822000.0000 M685 1000000 cambridge-Host43 cambridge-Host15 n/a N 
823200.0000 M686 1000000 cambridge-Host43 cambridge-Host4 n/a N 
824400.0000 M687 1000000 cambridge-Host2 cambridge-Host28 n/a N 
825600.0000 M688 1000000 cambridge-Host44 cambridge-Host2 n/a N 
826800.0000 M689 1000000 cambridge-Host40 cambridge-Host49 n/a N 
828000.0000 M690 1000000 cambridge-Host42 cambridge-Host18 n/a N 
829200.0000 M691 1000000 cambridge-Host33 cambridge-Host4 n/a N 
830400.0000 M692 1000000 cambridge-Host12 cambridge-Host25 n/a N 
831600.0000 M693 1000000 cambridge-Host3 cambridge-Host36 n/a N 
832800.0000 M694 1000000 cambridge-Host8 cambridge-Host20 n/a N 
834000.0000 M695 1000000 cambridge-Host21 cambridge-Host50 n/a N 
835200.0000 M696 1000000 cambridge-Host2 cambridge-Host36 n/a N 
836400.0000 M697 1000000 cambridge-Host37 cambridge-Host27 n/a N 
837600.0000 M698 1000000 cambridge-Host48 cambridge-Host15 n/a N 
838800.0000 M699 1000000 cambridge-Host32 cambridge-Host30 n/a N 
840000.0000 M700 1000000 cambridge-Host9 cambridge-Host4 n/a N 
841200.0000 M701 1000000 cambridge-Host20 cambridge-Host34 n/a N 
842400.0000 M702 1000000 cambridge-Host6 cambridge-Host23 n/a N 
843600.0000 M703 1000000 cambridge-Host17 cambridge-Host3 n/a N 
844800.0000 M704 1000000 cambridge-Host34 cambridge-Host26 n/a N 
846000.0000 M705 1000000 cambridge-Host45 cambridge-Host6 n/a N 
847200.0000 M706 1000000 cambridge-Host10 cambridge-Host28 n/a N 
848400.0000 M707 1000000 cambridge-Host25 cambridge-Host18 n/a N 
849600.0000 M708 1000000 cambridge-Host41 cambridge-Host49 n/a N 
850800.0000 M709 1000000 cambridge-Host8 cambridge-Host17 n/a N 
852000.0000 M710 1000000 cambridge-Host18 cambridge-Host27 n/a N 
853200.0000 M711 1000000 cambridge-Host34 cambridge-Host12 n/a N 
854400.0000 M712 1000000 cambridge-Host48 cambridge-Host4 n/a N 
855600.0000 M713 1000000 cambridge-Host39 cambridge-Host28 n/a N 
856800.0000 M714 1000000 cambridge-Host16 cambridge-Host32 n/a N 
858000.0000 M715 1000000 cambridge-Host32 cambridge-Host2 n/a N 
859200.0000 M716 1000000 cambridge-Host5 cambridge-Host26 n/a N 
860400.0000 M717 1000000 cambridge-Host43 cambridge-Host42 n/a N 
861600.0000 M718 1000000 cambridge-Host13 cambridge-Host22 n/a N 
862800.0000 M719 1000000 cambridge-Host14 cambridge-Host21 n/a N 
864000.0000 M720 1000000 cambridge-Host40 cambridge-Host23 n/a N 
865200.0000 M721 1000000 cambridge-Host29 cambridge-Host8 n/a N 
866400.0000 M722 1000000 cambridge-Host46 cambridge-Host48 n/a N 
867600.0000 M723 1000000 cambridge-Host49 cambridge-Host1 n/a N 
868800.0000 M724 1000000 cambridge-Host51 cambridge-Host37 n/a N 
870000.0000 M725 1000000 cambridge-Host14 cambridge-Host21 n/a N 
871200.0000 M726 1000000 cambridge-Host18 cambridge-Host28 n/a N 
872400.0000 M727 1000000 cambridge-Host21 cambridge-Host7 n/a N 
873600.0000 M728 1000000 cambridge-Host20 cambridge-Host33 n/a N 
874800.0000 M729 1000000 cambridge-Host27 cambridge-Host45 n/a N 
876000.0000 M730 1000000 cambridge-Host42 cambridge-Host24 n/a N 
877200.0000 M731 1000000 cambridge-Host5 cambridge-Host21 n/a N 
878400.0000 M732 1000000 cambridge-Host5 cambridge-Host30 n/a N 
879600.0000 M733 1000000 cambridge-Host40 cambridge-Host23 n/a N 
880800.0000 M734 1000000 cambridge-Host23 cambridge-Host3 n/a N 
882000.0000 M735 1000000 cambridge-Host50 cambridge-Host10 n/a N 
883200.0000 M736 1000000 cambridge-Host30 cambridge-Host50 n/a N 
884400.0000 M737 1000000 cambridge-Host16 cambridge-Host8 n/a N 
885600.0000 M738 1000000 cambridge-Host31 cambridge-Host30 n/a N 
886800.0000 M739 1000000 cambridge-Host32 cambridge-Host17 n/a N 
888000.0000 M740 1000000 cambridge-Host42 cambridge-Host11 n/a N 
889200.0000 M741 1000000 cambridge-Host51 cambridge-Host44 n/a N 
890400.0000 M742 1000000 cambridge-Host13 cambridge-Host28 n/a N 
891600.0000 M743 1000000 cambridge-Host7 cambridge-Host1 n/a N 
892800.0000 M744 1000000 cambridge-Host28 cambridge-Host3 n/a N 
894000.0000 M745 1000000 cambridge-Host13 cambridge-Host10 n/a N 
895200.0000 M746 1000000 cambridge-Host1 cambridge-Host4 n/a N 
896400.0000 M747 1000000 cambridge-Host1 cambridge-Host0 n/a N 
897600.0000 M748 1000000 cambridge-Host12 cambridge-Host36 n/a N 
898800.0000 M749 1000000 cambridge-Host16 cambridge-Host9 n/a N 
900000.0000 M750 1000000 cambridge-Host1 cambridge-Host33 n/a N 
901200.0000 M751 1000000 cambridge-Host10 cambridge-Host29 n/a N 
902400.0000 M752 1000000 cambridge-Host29 cambridge-Host35 n/a N 
